coef_1,coef_2,correlation,interaction,redundancy,synergy,y_mean,main effects
1.0,1.0,0.4,3.0,0.19790136738456415,0.5427426513273035,0.5895,"(1.0, 1.0)"
1.0,1.0,0.4,3.0,0.1493502920589182,0.576583752726368,0.577,"(1.0, 1.0)"
1.0,1.0,0.4,3.0,0.1524108896861624,0.5842355105988091,0.5775,"(1.0, 1.0)"
1.0,1.0,0.4,3.0,0.17876577278555925,0.5780829839229856,0.5825,"(1.0, 1.0)"
1.0,1.0,0.4,3.0,0.17429549033448954,0.5550351963352965,0.5635,"(1.0, 1.0)"
1.0,1.0,0.4,3.0,0.17524789520209588,0.5845934390568066,0.583,"(1.0, 1.0)"
1.0,1.0,0.4,3.0,0.17822023665941833,0.5808090833767562,0.5965,"(1.0, 1.0)"
1.0,1.0,0.4,3.0,0.13723977298484943,0.5778634220925112,0.5665,"(1.0, 1.0)"
1.0,1.0,0.4,3.0,0.16337329899453445,0.5864720257604445,0.5835,"(1.0, 1.0)"
1.0,1.0,0.4,3.0,0.17398393647110655,0.5805104797786099,0.5785,"(1.0, 1.0)"
1.0,1.0,0.4,3.0,0.1767318629826421,0.5715987567088631,0.5725,"(1.0, 1.0)"
1.0,1.0,0.4,3.0,0.17754950450071955,0.5697224309138427,0.578,"(1.0, 1.0)"
1.0,1.0,0.4,3.0,0.1884845476347482,0.5635675343129037,0.5785,"(1.0, 1.0)"
1.0,1.0,0.4,3.0,0.21201812782545904,0.5581279715135777,0.608,"(1.0, 1.0)"
1.0,1.0,0.4,3.0,0.1963189566497259,0.5482275774314271,0.5775,"(1.0, 1.0)"
1.0,1.0,0.4,3.0,0.1552246856552455,0.5591982113310326,0.5525,"(1.0, 1.0)"
1.0,1.0,0.4,3.0,0.1577023432962526,0.5752076798212804,0.562,"(1.0, 1.0)"
1.0,1.0,0.4,3.0,0.1707928801820638,0.567575072305011,0.578,"(1.0, 1.0)"
1.0,1.0,0.4,3.0,0.1860341967714153,0.5551999800470788,0.5715,"(1.0, 1.0)"
1.0,1.0,0.6,3.0,0.3016172503246647,0.48223072487003027,0.644,"(1.0, 1.0)"
1.0,1.0,0.6,3.0,0.2922369758878316,0.5105664339582936,0.6405,"(1.0, 1.0)"
1.0,1.0,0.6,3.0,0.2900855041307239,0.49497233014957587,0.6245,"(1.0, 1.0)"
1.0,1.0,0.6,3.0,0.283701526486071,0.5082682367932738,0.635,"(1.0, 1.0)"
1.0,1.0,0.6,3.0,0.26010131512322615,0.5096757040325098,0.6135,"(1.0, 1.0)"
1.0,1.0,0.6,3.0,0.27722631758413696,0.5031118889317028,0.614,"(1.0, 1.0)"
1.0,1.0,0.6,3.0,0.28434303713315306,0.5078257369606418,0.6365,"(1.0, 1.0)"
1.0,1.0,0.6,3.0,0.28380025784914675,0.49437476366939137,0.6245,"(1.0, 1.0)"
1.0,1.0,0.6,3.0,0.28214364696472705,0.49183718027858686,0.626,"(1.0, 1.0)"
1.0,1.0,0.6,3.0,0.311768175452461,0.47822264936262426,0.6255,"(1.0, 1.0)"
1.0,1.0,0.6,3.0,0.29169082316570155,0.49245162002740045,0.622,"(1.0, 1.0)"
1.0,1.0,0.6,3.0,0.29312423978860447,0.4830774205095146,0.62,"(1.0, 1.0)"
1.0,1.0,0.6,3.0,0.2998575025195115,0.4885253876266737,0.6145,"(1.0, 1.0)"
1.0,1.0,0.6,3.0,0.29709455043204325,0.4972775448281429,0.623,"(1.0, 1.0)"
1.0,1.0,0.6,3.0,0.2741688827345391,0.5036490584870306,0.617,"(1.0, 1.0)"
1.0,1.0,0.6,3.0,0.31455119457745295,0.494605403943602,0.6265,"(1.0, 1.0)"
1.0,1.0,0.6,3.0,0.2801514486541209,0.49797048960675744,0.6255,"(1.0, 1.0)"
1.0,1.0,0.6,3.0,0.30944662595349404,0.48624323092375404,0.621,"(1.0, 1.0)"
1.0,1.0,0.6,3.0,0.30445910948064303,0.4987027288965328,0.627,"(1.0, 1.0)"
1.0,1.0,0.6,3.0,0.3265187957865069,0.4760696890949797,0.631,"(1.0, 1.0)"
1.0,1.0,0.8,3.0,0.47145208578214115,0.4040217679032679,0.6885,"(1.0, 1.0)"
1.0,1.0,0.8,3.0,0.4477546048284007,0.41602840000556857,0.681,"(1.0, 1.0)"
1.0,1.0,0.8,3.0,0.4474385988400912,0.4224033717901071,0.692,"(1.0, 1.0)"
1.0,1.0,0.8,3.0,0.4459015436515659,0.4214899172909583,0.69,"(1.0, 1.0)"
1.0,1.0,0.8,3.0,0.4422180987514956,0.4144960702284438,0.68,"(1.0, 1.0)"
1.0,1.0,0.8,3.0,0.44896852602801607,0.41542177975354466,0.688,"(1.0, 1.0)"
1.0,1.0,0.8,3.0,0.43109941188767287,0.39734726616821187,0.684,"(1.0, 1.0)"
1.0,1.0,0.8,3.0,0.43843002639943407,0.4090286908729112,0.7025,"(1.0, 1.0)"
1.0,1.0,0.8,3.0,0.4134092457845062,0.4353654634232317,0.7,"(1.0, 1.0)"
1.0,1.0,0.8,3.0,0.43553272753426475,0.4264050275684149,0.6965,"(1.0, 1.0)"
1.0,1.0,0.8,3.0,0.42515201065101993,0.42990423418143525,0.691,"(1.0, 1.0)"
1.0,1.0,0.8,3.0,0.4243288742599066,0.40950554244461096,0.6955,"(1.0, 1.0)"
1.0,1.0,0.8,3.0,0.4354051811834708,0.41459969446808276,0.6765,"(1.0, 1.0)"
1.0,1.0,0.8,3.0,0.4457379600826662,0.4264711514327616,0.6935,"(1.0, 1.0)"
1.0,1.0,0.8,3.0,0.4814320790281156,0.4128716087558221,0.68,"(1.0, 1.0)"
1.0,1.0,0.8,3.0,0.4086699496799246,0.42023376862156486,0.664,"(1.0, 1.0)"
1.0,1.0,0.8,3.0,0.43860636264667907,0.4311623491487413,0.6995,"(1.0, 1.0)"
1.0,1.0,0.8,3.0,0.4454089254841511,0.41181197999737074,0.6895,"(1.0, 1.0)"
1.0,1.0,0.8,3.0,0.3758449643206363,0.4240916480873731,0.6745,"(1.0, 1.0)"
1.0,1.0,0.8,3.0,0.44172917125225597,0.40296106824361944,0.695,"(1.0, 1.0)"
2.0,2.0,0.0,1.0,0.02019491245110907,0.32331056744230663,0.454,"(2.0, 2.0)"
2.0,2.0,0.0,1.0,0.017858992148507828,0.3340791200766515,0.451,"(2.0, 2.0)"
2.0,2.0,0.0,1.0,0.0031576949751510796,0.3264158272758325,0.462,"(2.0, 2.0)"
2.0,2.0,0.0,1.0,0.017440493989227715,0.3158690205743952,0.4615,"(2.0, 2.0)"
2.0,2.0,0.0,1.0,0.011231289950405138,0.32275907081245936,0.4665,"(2.0, 2.0)"
2.0,2.0,0.0,1.0,0.006244275528894689,0.3207056294048123,0.469,"(2.0, 2.0)"
2.0,2.0,0.0,1.0,0.014564684483244602,0.3204579062065873,0.4625,"(2.0, 2.0)"
2.0,2.0,0.0,1.0,0.01130451118282238,0.32484173318192877,0.4665,"(2.0, 2.0)"
2.0,2.0,0.0,1.0,0.017079973375339987,0.31062147951461627,0.476,"(2.0, 2.0)"
2.0,2.0,0.0,1.0,0.01120861101477204,0.3294748771938129,0.443,"(2.0, 2.0)"
2.0,2.0,0.0,1.0,0.0019549664949083815,0.32790074227838073,0.4655,"(2.0, 2.0)"
2.0,2.0,0.0,1.0,0.004128178511870627,0.3181428491358086,0.4775,"(2.0, 2.0)"
2.0,2.0,0.0,1.0,0.0282569886393191,0.3295444812082114,0.4625,"(2.0, 2.0)"
2.0,2.0,0.0,1.0,0.03247936928701341,0.3289181427344119,0.455,"(2.0, 2.0)"
2.0,2.0,0.0,1.0,0.017999176047809793,0.32639348567967574,0.4485,"(2.0, 2.0)"
2.0,2.0,0.0,1.0,0.002493655702838179,0.3153207919735581,0.4565,"(2.0, 2.0)"
2.0,2.0,0.0,1.0,0.008524575907412926,0.3194943022695462,0.4685,"(2.0, 2.0)"
2.0,2.0,0.0,1.0,0.027676804718074054,0.3182771927326729,0.475,"(2.0, 2.0)"
2.0,2.0,0.0,1.0,0.0030848374276538455,0.3244531191988916,0.4505,"(2.0, 2.0)"
2.0,2.0,0.0,1.0,0.01660778832651382,0.32862081230789775,0.45,"(2.0, 2.0)"
2.0,2.0,0.2,1.0,0.21256076988231815,0.28933410263162784,0.46,"(2.0, 2.0)"
2.0,2.0,0.2,1.0,0.18662327489250985,0.2919309460005378,0.478,"(2.0, 2.0)"
2.0,2.0,0.2,1.0,0.19874500918219817,0.29324018957626874,0.4795,"(2.0, 2.0)"
2.0,2.0,0.2,1.0,0.13108763594880793,0.2999233031002517,0.457,"(2.0, 2.0)"
2.0,2.0,0.2,1.0,0.19446756781312566,0.29549971458620516,0.4685,"(2.0, 2.0)"
2.0,2.0,0.2,1.0,0.14195349776897598,0.29893184962659086,0.4705,"(2.0, 2.0)"
2.0,2.0,0.2,1.0,0.1507440368364011,0.2989407901958202,0.465,"(2.0, 2.0)"
2.0,2.0,0.2,1.0,0.1884589490382698,0.28953556557480353,0.4815,"(2.0, 2.0)"
2.0,2.0,0.2,1.0,0.15754826960848664,0.29747002110532805,0.4645,"(2.0, 2.0)"
2.0,2.0,0.2,1.0,0.15786447115719518,0.29388533259591554,0.4845,"(2.0, 2.0)"
2.0,2.0,0.2,1.0,0.14391166836125577,0.29276782143687974,0.4685,"(2.0, 2.0)"
2.0,2.0,0.2,1.0,0.19220102396199207,0.28598618524030983,0.4755,"(2.0, 2.0)"
2.0,2.0,0.2,1.0,0.16795928433916782,0.2864571279185277,0.468,"(2.0, 2.0)"
2.0,2.0,0.2,1.0,0.17316506526340905,0.297737232417705,0.4845,"(2.0, 2.0)"
2.0,2.0,0.2,1.0,0.13433420487415437,0.30524610823720494,0.4535,"(2.0, 2.0)"
2.0,2.0,0.2,1.0,0.1498494398857289,0.28797868495151197,0.4725,"(2.0, 2.0)"
2.0,2.0,0.2,1.0,0.19145285625573744,0.2875593700033544,0.4705,"(2.0, 2.0)"
2.0,2.0,0.2,1.0,0.20664624961475817,0.3007970346353693,0.468,"(2.0, 2.0)"
2.0,2.0,0.2,1.0,0.18915141151719778,0.2984807016172176,0.481,"(2.0, 2.0)"
2.0,2.0,0.2,1.0,0.16538668681076446,0.291852292536969,0.481,"(2.0, 2.0)"
2.0,2.0,0.4,1.0,0.323956347264638,0.283383454198981,0.51,"(2.0, 2.0)"
2.0,2.0,0.4,1.0,0.3594503227949792,0.2803436336429175,0.492,"(2.0, 2.0)"
2.0,2.0,0.4,1.0,0.31152970901799665,0.28432571043462684,0.49,"(2.0, 2.0)"
2.0,2.0,0.4,1.0,0.40431937654782846,0.27280180500788304,0.4715,"(2.0, 2.0)"
2.0,2.0,0.4,1.0,0.3423303785663696,0.27869041595592214,0.476,"(2.0, 2.0)"
2.0,2.0,0.4,1.0,0.36058572154412594,0.2774165132840148,0.487,"(2.0, 2.0)"
2.0,2.0,0.4,1.0,0.33381790527328664,0.27696379530075005,0.489,"(2.0, 2.0)"
2.0,2.0,0.4,1.0,0.3299715668761017,0.2745204800008196,0.4835,"(2.0, 2.0)"
2.0,2.0,0.4,1.0,0.3690224119665166,0.2820053739846576,0.4955,"(2.0, 2.0)"
2.0,2.0,0.4,1.0,0.3425902313911072,0.27924318744817744,0.4865,"(2.0, 2.0)"
2.0,2.0,0.4,1.0,0.3488931214526778,0.27836882689655007,0.5045,"(2.0, 2.0)"
2.0,2.0,0.4,1.0,0.31379266396992883,0.2704833208404239,0.468,"(2.0, 2.0)"
2.0,2.0,0.4,1.0,0.3374395141912694,0.29244454338068565,0.468,"(2.0, 2.0)"
2.0,2.0,0.4,1.0,0.35416758777334095,0.27487685702877274,0.495,"(2.0, 2.0)"
2.0,2.0,0.4,1.0,0.3355146429415433,0.2861860319748911,0.483,"(2.0, 2.0)"
2.0,2.0,0.4,1.0,0.3638100066899538,0.277395181336106,0.483,"(2.0, 2.0)"
2.0,2.0,0.4,1.0,0.35886228794320674,0.28153295992204397,0.493,"(2.0, 2.0)"
2.0,2.0,0.4,1.0,0.37142861542335115,0.2779101114205855,0.468,"(2.0, 2.0)"
2.0,2.0,0.4,1.0,0.39488147355732134,0.28126202038377823,0.4945,"(2.0, 2.0)"
2.0,2.0,0.4,1.0,0.3818445396235668,0.26825168105843367,0.499,"(2.0, 2.0)"
2.0,2.0,0.6,1.0,0.5380113930513571,0.2805313319675346,0.4775,"(2.0, 2.0)"
2.0,2.0,0.6,1.0,0.5572949852701607,0.2691044442348046,0.4905,"(2.0, 2.0)"
2.0,2.0,0.6,1.0,0.5397138454011837,0.27354825609473343,0.487,"(2.0, 2.0)"
2.0,2.0,0.6,1.0,0.5685452103558907,0.27758802531718574,0.496,"(2.0, 2.0)"
2.0,2.0,0.6,1.0,0.5277922673224502,0.28296062059103744,0.5,"(2.0, 2.0)"
2.0,2.0,0.6,1.0,0.5628580764400796,0.2668145464443533,0.5065,"(2.0, 2.0)"
2.0,2.0,0.6,1.0,0.5302140279329737,0.27396603903583316,0.486,"(2.0, 2.0)"
2.0,2.0,0.6,1.0,0.49648416712802973,0.2709802315830928,0.4865,"(2.0, 2.0)"
2.0,2.0,0.6,1.0,0.5498003998910369,0.27382399464079793,0.509,"(2.0, 2.0)"
2.0,2.0,0.6,1.0,0.5345212718338374,0.2676449184666786,0.4785,"(2.0, 2.0)"
2.0,2.0,0.6,1.0,0.5339525312440732,0.2730655225732117,0.4875,"(2.0, 2.0)"
2.0,2.0,0.6,1.0,0.5489692642425986,0.27153506149662193,0.511,"(2.0, 2.0)"
2.0,2.0,0.6,1.0,0.5437770909028488,0.2694898663644522,0.498,"(2.0, 2.0)"
2.0,2.0,0.6,1.0,0.533406781676181,0.27708805633817585,0.5105,"(2.0, 2.0)"
2.0,2.0,0.6,1.0,0.4870657171812829,0.2826898730481082,0.466,"(2.0, 2.0)"
2.0,2.0,0.6,1.0,0.5413946376069562,0.2766202369788377,0.5,"(2.0, 2.0)"
2.0,2.0,0.6,1.0,0.5392034267790248,0.2724533253471418,0.4915,"(2.0, 2.0)"
2.0,2.0,0.6,1.0,0.522886940701505,0.2708640505001737,0.4915,"(2.0, 2.0)"
2.0,2.0,0.6,1.0,0.5393131835587244,0.270852210857956,0.5045,"(2.0, 2.0)"
2.0,2.0,0.6,1.0,0.5690408469712516,0.276336163130534,0.508,"(2.0, 2.0)"
2.0,2.0,0.8,1.0,0.7568750525994937,0.26388614353274364,0.506,"(2.0, 2.0)"
2.0,2.0,0.8,1.0,0.7219330006419452,0.26974563796782147,0.5045,"(2.0, 2.0)"
2.0,2.0,0.8,1.0,0.7231664285784837,0.2688369394913584,0.5055,"(2.0, 2.0)"
2.0,2.0,0.8,1.0,0.7252713942143446,0.27502560092564154,0.4995,"(2.0, 2.0)"
2.0,2.0,0.8,1.0,0.7210785270334049,0.2661852884191876,0.5065,"(2.0, 2.0)"
2.0,2.0,0.8,1.0,0.7437557166185994,0.2703612443869262,0.4965,"(2.0, 2.0)"
2.0,2.0,0.8,1.0,0.743960308154421,0.26580352499853066,0.5105,"(2.0, 2.0)"
2.0,2.0,0.8,1.0,0.7211514917070818,0.2683447233915319,0.52,"(2.0, 2.0)"
2.0,2.0,0.8,1.0,0.7351469210012225,0.26464168331312055,0.509,"(2.0, 2.0)"
2.0,2.0,0.8,1.0,0.7169199055078116,0.26992589064159056,0.5105,"(2.0, 2.0)"
2.0,2.0,0.8,1.0,0.7087353330074114,0.26710546686200465,0.496,"(2.0, 2.0)"
2.0,2.0,0.8,1.0,0.7296981676296703,0.27412339064201396,0.508,"(2.0, 2.0)"
2.0,2.0,0.8,1.0,0.732623894287742,0.2653159079644164,0.514,"(2.0, 2.0)"
2.0,2.0,0.8,1.0,0.7429178103809799,0.2715655056255451,0.488,"(2.0, 2.0)"
2.0,2.0,0.8,1.0,0.7401864195412907,0.26863050013974976,0.5115,"(2.0, 2.0)"
2.0,2.0,0.8,1.0,0.7193769246659751,0.25623526977163186,0.5045,"(2.0, 2.0)"
2.0,2.0,0.8,1.0,0.725357900405255,0.2701790730528192,0.515,"(2.0, 2.0)"
2.0,2.0,0.8,1.0,0.7347382365777876,0.2655326520761671,0.4905,"(2.0, 2.0)"
2.0,2.0,0.8,1.0,0.7318242941138431,0.2672069356440177,0.4975,"(2.0, 2.0)"
2.0,2.0,0.8,1.0,0.7496725523693623,0.26530453363317197,0.491,"(2.0, 2.0)"
2.0,2.0,0.0,2.0,0.020058697001862413,0.3826948083650305,0.4465,"(2.0, 2.0)"
2.0,2.0,0.0,2.0,0.018386160311074966,0.37830721144363677,0.41,"(2.0, 2.0)"
2.0,2.0,0.0,2.0,0.019545395151378316,0.36591584538990624,0.434,"(2.0, 2.0)"
2.0,2.0,0.0,2.0,0.03376977854471536,0.3895827200889145,0.425,"(2.0, 2.0)"
2.0,2.0,0.0,2.0,0.004166940782253184,0.35980971674096646,0.4565,"(2.0, 2.0)"
2.0,2.0,0.0,2.0,0.010292865128433488,0.37959144988376514,0.4325,"(2.0, 2.0)"
2.0,2.0,0.0,2.0,0.0029113033584403643,0.37716660235824684,0.434,"(2.0, 2.0)"
2.0,2.0,0.0,2.0,0.02719486276327609,0.37432775335488605,0.458,"(2.0, 2.0)"
2.0,2.0,0.0,2.0,0.059690061116422076,0.37243105132835935,0.4525,"(2.0, 2.0)"
2.0,2.0,0.0,2.0,0.02280502276263307,0.36489547500229613,0.453,"(2.0, 2.0)"
2.0,2.0,0.0,2.0,0.004739698595766739,0.3689762883580189,0.4385,"(2.0, 2.0)"
2.0,2.0,0.0,2.0,0.009099152785556097,0.37387630532835764,0.4365,"(2.0, 2.0)"
2.0,2.0,0.0,2.0,0.007120909371340501,0.38297274295450073,0.4265,"(2.0, 2.0)"
2.0,2.0,0.0,2.0,0.005628233186416492,0.36392243575217886,0.444,"(2.0, 2.0)"
2.0,2.0,0.0,2.0,0.0030218066568738116,0.36282549284155863,0.447,"(2.0, 2.0)"
2.0,2.0,0.0,2.0,0.007997685948792995,0.37850632351619523,0.445,"(2.0, 2.0)"
2.0,2.0,0.0,2.0,0.004789539667331794,0.3675415616181613,0.4505,"(2.0, 2.0)"
2.0,2.0,0.0,2.0,0.04243778517226946,0.3878839886922866,0.4335,"(2.0, 2.0)"
2.0,2.0,0.0,2.0,0.01914029725862337,0.38625847243519407,0.419,"(2.0, 2.0)"
2.0,2.0,0.0,2.0,0.0048042849458361705,0.3655730261320259,0.437,"(2.0, 2.0)"
2.0,2.0,0.2,2.0,0.15915862291173957,0.3394721411850733,0.473,"(2.0, 2.0)"
2.0,2.0,0.2,2.0,0.15896336203370404,0.3549286961059872,0.462,"(2.0, 2.0)"
2.0,2.0,0.2,2.0,0.16251375047123218,0.36078614353104926,0.4625,"(2.0, 2.0)"
2.0,2.0,0.2,2.0,0.13815844306625932,0.34007095390904996,0.4695,"(2.0, 2.0)"
2.0,2.0,0.2,2.0,0.1678003099684149,0.34634368320721376,0.478,"(2.0, 2.0)"
2.0,2.0,0.2,2.0,0.13884878190802327,0.34862069102173643,0.46,"(2.0, 2.0)"
2.0,2.0,0.2,2.0,0.16379817769324878,0.34469908232803825,0.483,"(2.0, 2.0)"
2.0,2.0,0.2,2.0,0.15926748421000722,0.34427166141539894,0.439,"(2.0, 2.0)"
2.0,2.0,0.2,2.0,0.14218929313758472,0.34236946540580293,0.4575,"(2.0, 2.0)"
2.0,2.0,0.2,2.0,0.13820512918775704,0.34202996863582347,0.4655,"(2.0, 2.0)"
2.0,2.0,0.2,2.0,0.15832119265160896,0.3376161844669291,0.4475,"(2.0, 2.0)"
2.0,2.0,0.2,2.0,0.1560719112601679,0.35229535471798074,0.473,"(2.0, 2.0)"
2.0,2.0,0.2,2.0,0.13828599077143774,0.3471822707068035,0.461,"(2.0, 2.0)"
2.0,2.0,0.2,2.0,0.1440363121321003,0.35798136782382545,0.477,"(2.0, 2.0)"
2.0,2.0,0.2,2.0,0.15492726343320032,0.3409032431437771,0.4655,"(2.0, 2.0)"
2.0,2.0,0.2,2.0,0.15277400439654032,0.34881127793808475,0.48,"(2.0, 2.0)"
2.0,2.0,0.2,2.0,0.14905185348654507,0.3375539800761853,0.4715,"(2.0, 2.0)"
2.0,2.0,0.2,2.0,0.11738484406776706,0.3500168203969555,0.455,"(2.0, 2.0)"
2.0,2.0,0.2,2.0,0.1799839672992332,0.3382793248931609,0.452,"(2.0, 2.0)"
2.0,2.0,0.2,2.0,0.1588123324612197,0.3494188776331515,0.4595,"(2.0, 2.0)"
2.0,2.0,0.4,2.0,0.3040353179790554,0.3309521898201031,0.486,"(2.0, 2.0)"
2.0,2.0,0.4,2.0,0.31403234110636274,0.3231190043408312,0.488,"(2.0, 2.0)"
2.0,2.0,0.4,2.0,0.2919499865843163,0.3223068628318019,0.475,"(2.0, 2.0)"
2.0,2.0,0.4,2.0,0.32700759771556587,0.3254859858997873,0.491,"(2.0, 2.0)"
2.0,2.0,0.4,2.0,0.3094381191736184,0.3265631978620793,0.5065,"(2.0, 2.0)"
2.0,2.0,0.4,2.0,0.3393297778344308,0.32671617602078806,0.514,"(2.0, 2.0)"
2.0,2.0,0.4,2.0,0.28282360474068935,0.34196324942821654,0.472,"(2.0, 2.0)"
2.0,2.0,0.4,2.0,0.28851775351987125,0.3397550688080315,0.476,"(2.0, 2.0)"
2.0,2.0,0.4,2.0,0.2998579042041281,0.3347273160607188,0.4895,"(2.0, 2.0)"
2.0,2.0,0.4,2.0,0.28942838077990335,0.3466927241890909,0.493,"(2.0, 2.0)"
2.0,2.0,0.4,2.0,0.3117704287448431,0.3212034330498323,0.4905,"(2.0, 2.0)"
2.0,2.0,0.4,2.0,0.31454600941745176,0.33975167285069563,0.4785,"(2.0, 2.0)"
2.0,2.0,0.4,2.0,0.31935192441336907,0.3105456121510281,0.479,"(2.0, 2.0)"
2.0,2.0,0.4,2.0,0.29693473315683344,0.33574298665497826,0.4905,"(2.0, 2.0)"
2.0,2.0,0.4,2.0,0.2971088250989534,0.33248289678380666,0.4885,"(2.0, 2.0)"
2.0,2.0,0.4,2.0,0.2884293088951654,0.3207010954036129,0.4825,"(2.0, 2.0)"
2.0,2.0,0.4,2.0,0.29955243557170996,0.3185096779535186,0.4825,"(2.0, 2.0)"
2.0,2.0,0.4,2.0,0.28516966252471,0.3284157794862383,0.4735,"(2.0, 2.0)"
2.0,2.0,0.4,2.0,0.31803970183743113,0.3434444015997402,0.4685,"(2.0, 2.0)"
2.0,2.0,0.4,2.0,0.32133715616190817,0.32141027649667486,0.487,"(2.0, 2.0)"
2.0,2.0,0.6,2.0,0.5047336777272496,0.31653102750844664,0.51,"(2.0, 2.0)"
2.0,2.0,0.6,2.0,0.4773970846799991,0.32214957970312347,0.496,"(2.0, 2.0)"
2.0,2.0,0.6,2.0,0.4937676763714973,0.3179505873509283,0.5395,"(2.0, 2.0)"
2.0,2.0,0.6,2.0,0.4969639761294855,0.3054865117717822,0.5035,"(2.0, 2.0)"
2.0,2.0,0.6,2.0,0.5281739009791092,0.30075288850038556,0.512,"(2.0, 2.0)"
2.0,2.0,0.6,2.0,0.5027206345777283,0.3110077756892183,0.5125,"(2.0, 2.0)"
2.0,2.0,0.6,2.0,0.46726824553090296,0.32205398117747763,0.5005,"(2.0, 2.0)"
2.0,2.0,0.6,2.0,0.505888795741846,0.3130324778208215,0.5275,"(2.0, 2.0)"
2.0,2.0,0.6,2.0,0.5176657355594249,0.30983347499906494,0.523,"(2.0, 2.0)"
2.0,2.0,0.6,2.0,0.4942867369777262,0.3132007696821365,0.515,"(2.0, 2.0)"
2.0,2.0,0.6,2.0,0.5047044368615093,0.3141285428419486,0.5295,"(2.0, 2.0)"
2.0,2.0,0.6,2.0,0.4818332600810095,0.31467739462067124,0.514,"(2.0, 2.0)"
2.0,2.0,0.6,2.0,0.51381810921378,0.3155786669119582,0.538,"(2.0, 2.0)"
2.0,2.0,0.6,2.0,0.4727176201295885,0.3103164632794486,0.509,"(2.0, 2.0)"
2.0,2.0,0.6,2.0,0.4798421759011148,0.30918527685379776,0.5035,"(2.0, 2.0)"
2.0,2.0,0.6,2.0,0.48596206841858847,0.31473329604458794,0.527,"(2.0, 2.0)"
2.0,2.0,0.6,2.0,0.48672408944630935,0.3110145152952291,0.521,"(2.0, 2.0)"
2.0,2.0,0.6,2.0,0.4667868046445238,0.3108114526049312,0.4995,"(2.0, 2.0)"
2.0,2.0,0.6,2.0,0.4760726293673431,0.3187588742454337,0.503,"(2.0, 2.0)"
2.0,2.0,0.6,2.0,0.4967270536835914,0.30260961050883073,0.5225,"(2.0, 2.0)"
2.0,2.0,0.8,2.0,0.6890586037389582,0.2951594822981968,0.541,"(2.0, 2.0)"
2.0,2.0,0.8,2.0,0.6586962835570842,0.2811498264377404,0.5355,"(2.0, 2.0)"
2.0,2.0,0.8,2.0,0.6900859003732221,0.29604892993931364,0.512,"(2.0, 2.0)"
2.0,2.0,0.8,2.0,0.6799569951012502,0.293288466090068,0.539,"(2.0, 2.0)"
2.0,2.0,0.8,2.0,0.668982792905348,0.288687424758064,0.5435,"(2.0, 2.0)"
2.0,2.0,0.8,2.0,0.6905055301011263,0.30148428769677404,0.541,"(2.0, 2.0)"
2.0,2.0,0.8,2.0,0.6611864195908852,0.29648159690093207,0.527,"(2.0, 2.0)"
2.0,2.0,0.8,2.0,0.6693274734914174,0.29208212297520386,0.531,"(2.0, 2.0)"
2.0,2.0,0.8,2.0,0.6549557352577412,0.3038494598023988,0.5185,"(2.0, 2.0)"
2.0,2.0,0.8,2.0,0.6541025137857368,0.2988804960187581,0.5445,"(2.0, 2.0)"
2.0,2.0,0.8,2.0,0.6931130111558699,0.2947717021673631,0.554,"(2.0, 2.0)"
2.0,2.0,0.8,2.0,0.6935664169102932,0.2958972473896613,0.5465,"(2.0, 2.0)"
2.0,2.0,0.8,2.0,0.6638500112422266,0.29439749710126867,0.544,"(2.0, 2.0)"
2.0,2.0,0.8,2.0,0.6630098049227893,0.29664040433571,0.5525,"(2.0, 2.0)"
2.0,2.0,0.8,2.0,0.6624666083863842,0.2956461233533517,0.537,"(2.0, 2.0)"
2.0,2.0,0.8,2.0,0.6833793965184687,0.2963534733193984,0.5235,"(2.0, 2.0)"
2.0,2.0,0.8,2.0,0.6643682895307809,0.28762860287665515,0.5615,"(2.0, 2.0)"
2.0,2.0,0.8,2.0,0.6846363505883674,0.29797621871107693,0.5295,"(2.0, 2.0)"
2.0,2.0,0.8,2.0,0.6546578391288531,0.31713933465930566,0.5355,"(2.0, 2.0)"
2.0,2.0,0.8,2.0,0.6665958430744894,0.2934179382489208,0.561,"(2.0, 2.0)"
2.0,2.0,0.0,3.0,0.01618486382156006,0.45821205561865863,0.434,"(2.0, 2.0)"
2.0,2.0,0.0,3.0,0.009963591333245059,0.4558192210984794,0.4395,"(2.0, 2.0)"
2.0,2.0,0.0,3.0,0.002944739746071073,0.4861755605178096,0.419,"(2.0, 2.0)"
2.0,2.0,0.0,3.0,0.019161351814522214,0.47560931836483245,0.4485,"(2.0, 2.0)"
2.0,2.0,0.0,3.0,0.02949709484822291,0.436885104091838,0.436,"(2.0, 2.0)"
2.0,2.0,0.0,3.0,0.028415583012837278,0.4529584295415455,0.433,"(2.0, 2.0)"
2.0,2.0,0.0,3.0,0.00513285382034137,0.48261566216164936,0.431,"(2.0, 2.0)"
2.0,2.0,0.0,3.0,0.005338307679192823,0.46429668587011824,0.436,"(2.0, 2.0)"
2.0,2.0,0.0,3.0,0.010703968642205249,0.4316843361533411,0.436,"(2.0, 2.0)"
2.0,2.0,0.0,3.0,0.027032695767107828,0.46509250368344357,0.4405,"(2.0, 2.0)"
2.0,2.0,0.0,3.0,0.010902315113178948,0.474867642065317,0.445,"(2.0, 2.0)"
2.0,2.0,0.0,3.0,0.009328621569091318,0.46630959948059625,0.4605,"(2.0, 2.0)"
